,driverId,raceId,age,position,pct_laps_comp,points,grid
16287,357,661,26.115068493150684,10.0,89.28571428571429,0.0,14
16295,235,662,24.602739726027398,1.0,100.0,9.0,1
16296,328,662,30.167123287671235,2.0,100.0,6.0,2
16297,360,662,31.947945205479453,3.0,100.0,4.0,8
16298,289,662,40.49041095890411,4.0,100.0,3.0,9
16299,346,662,33.0958904109589,5.0,85.71428571428571,2.0,4
16300,306,662,32.293150684931504,6.0,85.71428571428571,1.0,10
16309,328,663,30.263013698630136,1.0,100.0,9.0,3
16310,358,663,27.40821917808219,2.0,100.0,6.0,1
16311,306,663,32.38904109589041,3.0,100.0,4.0,6
16312,360,663,32.04383561643836,4.0,100.0,3.0,5
16313,361,663,27.301369863013697,5.0,100.0,2.0,4
16314,345,663,29.65753424657534,6.0,97.05882352941177,1.0,12
16315,304,663,33.24383561643835,7.0,97.05882352941177,0.0,2
16316,346,663,33.19178082191781,8.0,94.11764705882352,0.0,8
16317,289,663,40.586301369863016,9.0,92.64705882352942,0.0,9
16318,235,663,24.698630136986303,10.0,89.70588235294117,0.0,15
16324,235,664,24.734246575342464,1.0,100.0,9.0,1
16325,356,664,43.4986301369863,2.0,100.0,6.0,6
16326,358,664,27.443835616438356,3.0,100.0,4.0,3
16327,306,664,32.42465753424658,4.0,98.88888888888889,3.0,2
16328,360,664,32.07945205479452,5.0,96.66666666666667,2.0,9
16329,359,664,27.69041095890411,6.0,93.33333333333333,1.0,15
16330,353,664,43.47397260273973,7.0,90.0,0.0,16
16344,358,665,27.484931506849314,1.0,100.0,9.0,1
16345,361,665,27.378082191780823,2.0,100.0,6.0,9
16346,341,665,35.67123287671233,3.0,98.14814814814815,4.0,11
16347,356,665,43.53972602739726,4.0,98.14814814814815,3.0,18
16348,345,665,29.734246575342464,5.0,93.51851851851852,2.0,12
16349,351,665,28.46849315068493,6.0,90.74074074074075,1.0,17
16362,304,666,33.35890410958904,1.0,100.0,9.0,4
16363,235,666,24.813698630136987,2.0,100.0,6.0,2
16364,356,666,43.57808219178082,3.0,100.0,4.0,1
16365,328,666,30.378082191780823,4.0,100.0,3.0,3
16366,306,666,32.50410958904109,5.0,100.0,2.0,8
16367,262,666,27.2,6.0,96.92307692307692,1.0,12
16368,345,666,29.77260273972603,7.0,96.92307692307692,0.0,15
16369,359,666,27.76986301369863,8.0,96.92307692307692,0.0,14
16370,353,666,43.553424657534244,9.0,95.38461538461539,0.0,16
16371,361,666,27.416438356164385,10.0,93.84615384615384,0.0,9
16372,351,666,28.506849315068493,11.0,92.3076923076923,0.0,13
16379,373,667,31.84931506849315,1.0,100.0,9.0,1
16380,289,667,38.9013698630137,2.0,100.0,6.0,2
16381,358,667,25.723287671232878,3.0,100.0,4.0,4
16382,278,667,24.46849315068493,4.0,97.5,3.0,8
16383,304,667,31.55890410958904,5.0,97.5,2.0,9
16384,306,667,30.704109589041096,6.0,96.25,1.0,18
16385,346,667,31.506849315068493,7.0,96.25,0.0,16
16386,341,667,33.90958904109589,8.0,93.75,0.0,6
16387,340,667,43.0958904109589,9.0,93.75,0.0,17
16402,289,668,39.26301369863014,1.0,100.0,9.0,6
16403,304,668,31.92054794520548,2.0,100.0,6.0,3
16404,312,668,31.197260273972603,3.0,98.88888888888889,4.0,13
16405,375,668,34.58904109589041,4.0,98.88888888888889,3.0,12
16406,306,668,31.065753424657533,5.0,90.0,2.0,5
16416,289,669,39.3013698630137,1.0,100.0,9.0,1
16417,370,669,28.161643835616438,2.0,100.0,6.0,6
16418,376,669,33.56438356164384,3.0,95.0,4.0,14
16419,375,669,34.62739726027397,4.0,95.0,3.0,15
16420,304,669,31.958904109589042,5.0,91.25,2.0,10
16434,360,670,30.797260273972604,1.0,100.0,9.0,6
16435,345,670,28.410958904109588,2.0,100.0,6.0,8
16436,235,670,23.45205479452055,3.0,100.0,4.0,3
16437,328,670,29.016438356164382,4.0,96.42857142857143,3.0,2
16438,262,670,25.838356164383562,5.0,92.85714285714286,2.0,15
16439,376,670,33.602739726027394,6.0,92.85714285714286,1.0,12
16440,346,670,31.945205479452056,7.0,89.28571428571429,0.0,9
16441,306,670,31.14246575342466,8.0,89.28571428571429,0.0,13
16452,328,671,29.054794520547944,1.0,100.0,9.0,5
16453,306,671,31.18082191780822,2.0,100.0,6.0,16
16454,345,671,28.44931506849315,3.0,98.88888888888889,4.0,11
16455,235,671,23.49041095890411,4.0,97.77777777777777,3.0,6
16456,351,671,27.183561643835617,5.0,96.66666666666667,2.0,7
16457,278,671,24.945205479452056,6.0,94.44444444444444,1.0,1
16458,370,671,28.23835616438356,7.0,94.44444444444444,0.0,15
16459,347,671,38.41917808219178,8.0,91.11111111111111,0.0,19
16460,289,671,39.37808219178082,9.0,90.0,0.0,3
16471,235,672,23.528767123287672,1.0,100.0,9.0,3
16472,341,672,34.42465753424658,2.0,100.0,6.0,7
16473,328,672,29.09315068493151,3.0,98.33333333333333,4.0,2
16474,350,672,33.0986301369863,4.0,96.66666666666667,3.0,17
16475,304,672,32.07397260273972,5.0,96.66666666666667,2.0,4
16476,361,672,26.13150684931507,6.0,95.0,1.0,14
16477,370,672,28.276712328767122,7.0,95.0,0.0,12
16478,360,672,30.873972602739727,8.0,93.33333333333333,0.0,6
16479,306,672,31.21917808219178,9.0,93.33333333333333,0.0,8
16480,278,672,24.983561643835618,10.0,91.66666666666666,0.0,5
16481,346,672,32.02191780821918,11.0,90.0,0.0,11
16488,346,673,32.057534246575344,1.0,100.0,9.0,4
16489,278,673,25.019178082191782,2.0,100.0,6.0,3
16490,235,673,23.564383561643837,3.0,98.75,4.0,12
16491,304,673,32.10958904109589,4.0,98.75,3.0,11
16492,341,673,34.46027397260274,5.0,97.5,2.0,9
16493,328,673,29.12876712328767,6.0,97.5,1.0,7
16494,360,673,30.90958904109589,7.0,96.25,0.0,10
16495,361,673,26.167123287671235,8.0,90.0,0.0,16
16508,328,674,29.16986301369863,1.0,100.0,9.0,6
16509,289,674,39.49315068493151,2.0,100.0,6.0,4
16510,358,674,26.315068493150687,3.0,100.0,4.0,3
16511,235,674,23.605479452054794,4.0,100.0,3.0,1
16512,356,674,42.36986301369863,5.0,100.0,2.0,15
16513,345,674,28.564383561643837,6.0,100.0,1.0,14
16514,304,674,32.15068493150685,7.0,100.0,0.0,11
16515,361,674,26.208219178082192,8.0,100.0,0.0,8
16516,364,674,37.33698630136986,9.0,100.0,0.0,10
16517,365,674,33.37808219178082,10.0,100.0,0.0,18
16518,262,674,25.991780821917807,11.0,92.85714285714286,0.0,13
16519,379,674,28.312328767123287,12.0,92.85714285714286,0.0,17
16520,360,674,30.95068493150685,13.0,92.85714285714286,0.0,16
16521,370,674,28.353424657534248,14.0,92.85714285714286,0.0,20
16528,304,675,32.24657534246575,1.0,100.0,9.0,7
16529,359,675,26.65753424657534,2.0,100.0,6.0,13
16530,235,675,23.7013698630137,3.0,100.0,4.0,4
16531,361,675,26.304109589041097,4.0,98.52941176470588,3.0,17
16532,306,675,31.39178082191781,5.0,97.05882352941177,2.0,18
16533,347,675,38.63013698630137,6.0,94.11764705882352,1.0,19
16550,304,676,32.28493150684932,1.0,100.0,9.0,6
16551,360,676,31.084931506849315,2.0,98.88888888888889,6.0,8
16552,345,676,28.698630136986303,3.0,97.77777777777777,4.0,12
16553,289,676,39.62739726027397,4.0,95.55555555555556,3.0,5
16554,350,676,33.30958904109589,5.0,95.55555555555556,2.0,16
16555,328,676,29.304109589041097,6.0,92.22222222222223,1.0,11
16571,328,677,29.34246575342466,1.0,100.0,9.0,2
16572,289,677,39.66575342465753,2.0,100.0,6.0,3
16573,341,677,34.673972602739724,3.0,99.07407407407408,4.0,9
16574,364,677,37.50958904109589,4.0,99.07407407407408,3.0,7
16575,346,677,32.271232876712325,5.0,97.22222222222221,2.0,12
16576,360,677,31.123287671232877,6.0,95.37037037037037,1.0,10
16591,289,678,39.74246575342466,1.0,100.0,9.0,3
16592,360,678,31.2,2.0,100.0,6.0,9
16593,262,678,26.24109589041096,3.0,100.0,4.0,14
16594,345,678,28.813698630136987,4.0,100.0,3.0,12
16595,347,678,38.78356164383562,5.0,98.46153846153847,2.0,18
16596,346,678,32.347945205479455,6.0,98.46153846153847,1.0,1
16597,328,678,29.41917808219178,7.0,98.46153846153847,0.0,7
16598,350,678,33.42465753424658,8.0,96.92307692307692,0.0,17
16599,280,678,26.126027397260273,9.0,95.38461538461539,0.0,20
16600,356,678,42.61917808219178,10.0,90.76923076923077,0.0,8
16612,345,679,26.975342465753425,1.0,100.0,9.0,4
16613,340,679,42.0986301369863,2.0,100.0,6.0,5
16614,341,679,32.912328767123284,3.0,98.75,4.0,6
16615,304,679,30.561643835616437,4.0,97.5,3.0,2
16616,383,679,35.64931506849315,5.0,97.5,2.0,10
16617,356,679,40.78082191780822,6.0,95.0,1.0,1
16630,304,680,30.904109589041095,1.0,100.0,9.0,4
16631,289,680,38.24657534246575,2.0,99.0,6.0,8
16632,278,680,23.813698630136987,3.0,98.0,4.0,14
16633,360,680,29.704109589041096,4.0,98.0,3.0,10
16634,345,680,27.317808219178083,5.0,96.0,2.0,16
16635,374,680,30.36986301369863,6.0,96.0,1.0,12
16649,373,681,31.27123287671233,1.0,100.0,9.0,8
16650,356,681,41.2,2.0,100.0,6.0,3
16651,304,681,30.980821917808218,3.0,100.0,4.0,7
16652,278,681,23.89041095890411,4.0,100.0,3.0,9
16653,387,681,35.71780821917808,5.0,98.88888888888889,2.0,10
16654,375,681,33.64931506849315,6.0,98.88888888888889,1.0,15
16655,388,681,24.953424657534246,7.0,97.77777777777777,0.0,13
16656,374,681,30.446575342465753,8.0,96.66666666666667,0.0,12
16657,383,681,36.06849315068493,9.0,95.55555555555556,0.0,17
16658,346,681,30.92876712328767,10.0,92.22222222222223,0.0,16
16666,364,682,36.205479452054796,1.0,100.0,9.0,2
16667,328,682,28.03835616438356,2.0,100.0,6.0,6
16668,278,682,23.92876712328767,3.0,100.0,4.0,5
16669,358,682,25.183561643835617,4.0,100.0,3.0,4
16670,374,682,30.484931506849314,5.0,96.42857142857143,2.0,11
16671,373,682,31.30958904109589,6.0,96.42857142857143,1.0,1
16672,346,682,30.96712328767123,7.0,96.42857142857143,0.0,16
16673,383,682,36.106849315068494,8.0,92.85714285714286,0.0,17
16674,345,682,27.432876712328767,9.0,89.28571428571429,0.0,13
16675,389,682,36.95890410958904,10.0,89.28571428571429,0.0,18
16684,356,683,41.276712328767125,1.0,100.0,9.0,2
16685,304,683,31.057534246575344,2.0,100.0,6.0,6
16686,328,683,28.076712328767123,3.0,98.75,4.0,10
16687,346,683,31.005479452054793,4.0,96.25,3.0,11
16688,388,683,25.03013698630137,5.0,95.0,2.0,9
16689,345,683,27.471232876712328,6.0,95.0,1.0,13
16699,373,684,31.383561643835616,1.0,100.0,9.0,1
16700,304,684,31.09315068493151,2.0,100.0,6.0,4
16701,278,684,24.002739726027396,3.0,100.0,4.0,6
16702,356,684,41.31232876712329,4.0,100.0,3.0,3
16703,345,684,27.506849315068493,5.0,98.75,2.0,9
16704,341,684,33.443835616438356,6.0,97.5,1.0,7
16705,388,684,25.065753424657533,7.0,96.25,0.0,13
16706,322,684,28.117808219178084,8.0,96.25,0.0,14
16707,390,684,29.523287671232875,9.0,95.0,0.0,15
16708,389,684,37.032876712328765,10.0,95.0,0.0,21
16720,304,685,31.153424657534245,1.0,100.0,9.0,2
16721,356,685,41.37260273972603,2.0,100.0,6.0,7
16722,278,685,24.063013698630137,3.0,100.0,4.0,8
16723,341,685,33.50410958904109,4.0,100.0,3.0,6
16724,262,685,24.994520547945207,5.0,100.0,0.0,19
16725,347,685,37.536986301369865,6.0,100.0,2.0,16
16726,390,685,29.583561643835615,7.0,100.0,0.0,20
16727,389,685,37.09315068493151,8.0,93.33333333333333,1.0,17
16728,388,685,25.126027397260273,9.0,86.66666666666667,0.0,15
16729,322,685,28.17808219178082,10.0,86.66666666666667,0.0,22
16730,345,685,27.567123287671233,11.0,86.66666666666667,0.0,10
16744,356,686,41.43013698630137,1.0,100.0,9.0,7
16745,304,686,31.21095890410959,2.0,100.0,6.0,3
16746,364,686,36.397260273972606,3.0,98.88888888888889,4.0,5
16747,289,686,38.553424657534244,4.0,97.77777777777777,3.0,2
16748,374,686,30.676712328767124,5.0,96.66666666666667,2.0,10
16749,278,686,24.12054794520548,6.0,96.66666666666667,1.0,4
16750,360,686,30.01095890410959,7.0,95.55555555555556,0.0,6
16751,347,686,37.59452054794521,8.0,94.44444444444444,0.0,14
16752,322,686,28.235616438356164,9.0,94.44444444444444,0.0,12
16753,370,686,27.413698630136988,10.0,93.33333333333333,0.0,13
16754,392,686,24.473972602739725,11.0,90.0,0.0,17
16762,341,687,33.6,1.0,100.0,9.0,9
16763,356,687,41.46849315068493,2.0,100.0,6.0,2
16764,373,687,31.53972602739726,3.0,100.0,4.0,1
16765,358,687,25.413698630136988,4.0,100.0,3.0,11
16766,374,687,30.715068493150685,5.0,98.52941176470588,2.0,12
16767,235,687,22.704109589041096,6.0,97.05882352941177,1.0,15
16768,278,687,24.15890410958904,7.0,94.11764705882352,0.0,4
16780,373,688,31.5972602739726,1.0,100.0,9.0,2
16781,289,688,38.64931506849315,2.0,100.0,6.0,1
16782,304,688,31.306849315068494,3.0,99.07407407407408,4.0,6
16783,346,688,31.254794520547946,4.0,98.14814814814815,3.0,12
16784,356,688,41.52602739726027,5.0,96.29629629629629,2.0,5
16785,347,688,37.69041095890411,6.0,93.51851851851852,1.0,15
16786,306,688,30.45205479452055,7.0,93.51851851851852,0.0,18
16798,373,689,31.654794520547945,1.0,100.0,9.0,1
16799,356,689,41.583561643835615,2.0,100.0,6.0,5
16800,304,689,31.364383561643837,3.0,98.46153846153847,4.0,6
16801,341,689,33.71506849315068,4.0,98.46153846153847,3.0,7
16802,374,689,30.83013698630137,5.0,96.92307692307692,2.0,11
16803,345,689,27.778082191780822,6.0,96.92307692307692,1.0,13
16804,306,689,30.50958904109589,7.0,96.92307692307692,0.0,14
16805,395,689,25.005479452054793,8.0,96.92307692307692,0.0,16
16806,278,689,24.273972602739725,9.0,95.38461538461539,0.0,2
16807,347,689,37.74794520547945,10.0,93.84615384615384,0.0,17
16808,389,689,37.3041095890411,11.0,63.07692307692307,0.0,19
16809,346,689,31.312328767123287,12.0,90.76923076923077,0.0,10
16817,328,690,26.964383561643835,1.0,100.0,9.0,3
16818,385,690,30.438356164383563,2.0,100.0,6.0,5
16819,289,690,37.28767123287671,3.0,99.0,4.0,4
16820,396,690,33.09041095890411,4.0,95.0,3.0,16
16833,341,691,32.35342465753425,1.0,100.0,9.0,1
16834,358,691,24.167123287671235,2.0,100.0,6.0,2
16835,385,691,30.495890410958904,3.0,96.42857142857143,4.0,5
16836,356,691,40.221917808219175,4.0,92.85714285714286,3.0,4
16837,386,691,35.87671232876713,5.0,89.28571428571429,2.0,8
16851,356,692,40.27945205479452,1.0,100.0,9.0,4
16852,387,692,34.797260273972604,2.0,100.0,6.0,3
16853,304,692,30.06027397260274,3.0,95.83333333333334,4.0,9
16854,358,692,24.224657534246575,4.0,95.83333333333334,3.0,5
16855,364,692,35.24657534246575,5.0,93.75,2.0,14
16856,399,692,33.3013698630137,6.0,93.75,1.0,15
16857,383,692,35.14794520547945,7.0,91.66666666666666,0.0,12
16858,278,692,22.96986301369863,8.0,91.66666666666666,0.0,7
16868,356,693,40.31506849315068,1.0,100.0,9.0,1
16869,304,693,30.095890410958905,2.0,100.0,6.0,2
16870,289,693,37.43835616438356,3.0,98.75,4.0,4
16871,373,693,30.386301369863013,4.0,98.75,3.0,5
16872,358,693,24.26027397260274,5.0,98.75,2.0,7
16873,360,693,28.895890410958906,6.0,97.5,1.0,13
16874,388,693,24.068493150684933,7.0,97.5,0.0,12
16875,399,693,33.33698630136986,8.0,95.0,0.0,16
16876,396,693,33.24109589041096,9.0,95.0,0.0,14
16877,389,693,36.035616438356165,10.0,93.75,0.0,17
16878,400,693,32.99178082191781,11.0,91.25,0.0,19
16888,356,694,40.33698630136986,1.0,100.0,9.0,1
16889,289,694,37.46027397260274,2.0,98.88888888888889,6.0,7
16890,373,694,30.40821917808219,3.0,97.77777777777777,4.0,3
16891,328,694,27.136986301369863,4.0,97.77777777777777,3.0,8
16892,374,694,29.583561643835615,5.0,96.66666666666667,2.0,12
16893,385,694,30.610958904109587,6.0,96.66666666666667,1.0,9
16894,347,694,36.5013698630137,7.0,93.33333333333333,0.0,13
16895,399,694,33.35890410958904,8.0,93.33333333333333,0.0,17
16896,389,694,36.057534246575344,9.0,93.33333333333333,0.0,16
16905,356,695,40.37534246575343,1.0,100.0,9.0,5
16906,341,695,32.50684931506849,2.0,100.0,6.0,2
16907,358,695,24.32054794520548,3.0,100.0,4.0,9
16908,289,695,37.4986301369863,4.0,100.0,3.0,10
16909,328,695,27.175342465753424,5.0,100.0,2.0,3
16910,385,695,30.649315068493152,6.0,100.0,1.0,6
16911,364,695,35.342465753424655,7.0,93.33333333333333,0.0,8
16912,397,695,32.76712328767123,8.0,93.33333333333333,0.0,17
16924,375,696,32.9013698630137,1.0,100.0,9.0,2
16925,387,696,34.96986301369863,2.0,100.0,6.0,1
16926,304,696,30.232876712328768,3.0,100.0,4.0,10
16927,358,696,24.397260273972602,4.0,98.52941176470588,3.0,8
16928,374,696,29.698630136986303,5.0,98.52941176470588,2.0,14
16929,383,696,35.320547945205476,6.0,97.05882352941177,1.0,15
16930,396,696,33.37808219178082,7.0,95.58823529411765,0.0,18
16931,397,696,32.843835616438355,8.0,92.64705882352942,0.0,13
16932,402,696,28.884931506849316,9.0,92.64705882352942,0.0,20
16946,373,697,30.6,1.0,100.0,9.0,2
16947,358,697,24.473972602739725,2.0,99.07407407407408,6.0,9
16948,341,697,32.66027397260274,3.0,99.07407407407408,4.0,4
16949,346,697,30.257534246575343,4.0,97.22222222222221,3.0,13
16950,360,697,29.10958904109589,5.0,97.22222222222221,2.0,11
16951,397,697,32.92054794520548,6.0,93.51851851851852,1.0,19
16965,341,698,32.71780821917808,1.0,100.0,9.0,1
16966,356,698,40.586301369863016,2.0,100.0,6.0,4
16967,304,698,30.367123287671234,3.0,98.46153846153847,4.0,6
16968,386,698,36.24109589041096,4.0,98.46153846153847,3.0,3
16969,364,698,35.553424657534244,5.0,98.46153846153847,2.0,9
16970,347,698,36.75068493150685,6.0,96.92307692307692,1.0,12
16971,397,698,32.97808219178082,7.0,93.84615384615384,0.0,17
16972,405,698,30.56986301369863,8.0,92.3076923076923,0.0,13
16983,373,699,28.84931506849315,1.0,100.0,9.0,1
16984,341,699,30.90958904109589,2.0,100.0,6.0,2
16985,289,699,35.9013698630137,3.0,100.0,4.0,5
16986,374,699,28.024657534246575,4.0,100.0,3.0,4
16987,360,699,27.35890410958904,5.0,98.82352941176471,2.0,8
16988,328,699,25.578082191780823,6.0,97.6470588235294,1.0,11
16989,346,699,28.506849315068493,7.0,97.6470588235294,0.0,14
16990,356,699,38.778082191780825,8.0,95.29411764705881,0.0,3
16991,406,699,27.24109589041096,9.0,95.29411764705881,0.0,16
16992,362,699,29.81917808219178,10.0,92.94117647058823,0.0,17
16993,408,699,27.912328767123288,11.0,90.58823529411765,0.0,13
16994,380,699,34.276712328767125,12.0,88.23529411764706,0.0,15
16995,368,699,43.38630136986301,13.0,85.88235294117646,0.0,20
16996,407,699,27.24931506849315,14.0,83.52941176470588,0.0,19
16997,385,699,29.052054794520547,15.0,77.64705882352942,0.0,6
17014,289,700,36.30958904109589,1.0,100.0,9.0,1
17015,385,700,29.46027397260274,2.0,100.0,6.0,4
17016,328,700,25.986301369863014,3.0,100.0,4.0,3
17017,341,700,31.317808219178083,4.0,99.0,3.0,5
17018,360,700,27.767123287671232,5.0,98.0,2.0,7
17019,346,700,28.915068493150685,6.0,98.0,1.0,10
17020,347,700,35.35068493150685,7.0,97.0,0.0,13
17021,304,700,28.96712328767123,8.0,92.0,0.0,8
17022,383,700,34.054794520547944,9.0,85.0,0.0,9
17023,406,700,27.649315068493152,10.0,79.0,0.0,14
17031,373,701,29.295890410958904,1.0,100.0,9.0,2
17032,328,701,26.024657534246575,2.0,100.0,6.0,3
17033,360,701,27.805479452054794,3.0,96.875,4.0,9
17034,356,701,39.224657534246575,4.0,96.875,3.0,10
17035,289,701,36.347945205479455,5.0,96.875,2.0,1
17036,386,701,34.87945205479452,6.0,96.875,1.0,4
17037,374,701,28.471232876712328,7.0,96.875,0.0,12
17038,346,701,28.953424657534246,8.0,96.875,0.0,8
17039,385,701,29.4986301369863,9.0,93.75,0.0,15
17040,364,701,34.19178082191781,10.0,93.75,0.0,5
17041,358,701,23.16986301369863,11.0,90.625,0.0,14
17042,376,701,30.610958904109587,12.0,90.625,0.0,17
17043,404,701,35.02739726027397,13.0,84.375,0.0,16
17044,370,701,25.208219178082192,14.0,81.25,0.0,13
17050,373,702,29.334246575342465,1.0,100.0,9.0,1
17051,328,702,26.063013698630137,2.0,100.0,6.0,2
17052,341,702,31.394520547945206,3.0,100.0,4.0,4
17053,304,702,29.043835616438358,4.0,100.0,3.0,6
17054,289,702,36.38630136986301,5.0,97.5,2.0,13
17055,346,702,28.991780821917807,6.0,97.5,1.0,14
17056,374,702,28.50958904109589,7.0,97.5,0.0,10
17057,385,702,29.53698630136986,8.0,90.0,0.0,3
17058,383,702,34.131506849315066,9.0,85.0,0.0,15
17067,373,703,29.36986301369863,1.0,100.0,9.0,1
17068,289,703,36.42191780821918,2.0,100.0,6.0,2
17069,341,703,31.43013698630137,3.0,100.0,4.0,5
17070,374,703,28.545205479452054,4.0,100.0,3.0,6
17071,328,703,26.0986301369863,5.0,100.0,2.0,4
17072,364,703,34.26575342465753,6.0,98.75,1.0,7
17073,347,703,35.463013698630135,7.0,98.75,0.0,14
17074,380,703,34.797260273972604,8.0,97.5,0.0,13
17075,346,703,29.027397260273972,9.0,97.5,0.0,18
17076,360,703,27.87945205479452,10.0,96.25,0.0,11
17077,420,703,43.827397260273976,11.0,91.25,0.0,20
17078,418,703,33.38356164383562,12.0,87.5,0.0,19
17079,370,703,25.28219178082192,13.0,78.75,0.0,16
17080,358,703,23.243835616438357,14.0,77.5,0.0,12
17090,373,704,29.39178082191781,1.0,100.0,9.0,2
17091,328,704,26.12054794520548,2.0,100.0,6.0,6
17092,364,704,34.28767123287671,3.0,100.0,4.0,5
17093,289,704,36.443835616438356,4.0,100.0,3.0,1
17094,304,704,29.101369863013698,5.0,98.75,2.0,7
17095,386,704,34.97534246575343,6.0,98.75,1.0,3
17096,341,704,31.45205479452055,7.0,98.75,0.0,4
17097,374,704,28.567123287671233,8.0,98.75,0.0,8
17098,385,704,29.594520547945205,9.0,98.75,0.0,12
17099,404,704,35.12328767123287,10.0,97.5,0.0,13
17100,380,704,34.81917808219178,11.0,96.25,0.0,11
17101,370,704,25.304109589041097,12.0,96.25,0.0,17
17102,346,704,29.04931506849315,13.0,68.75,0.0,10
17107,373,705,29.43013698630137,1.0,100.0,9.0,1
17108,289,705,36.48219178082192,2.0,100.0,6.0,3
17109,364,705,34.326027397260276,3.0,100.0,4.0,5
17110,358,705,23.304109589041097,4.0,100.0,3.0,8
17111,356,705,39.35890410958904,5.0,100.0,2.0,14
17112,385,705,29.632876712328766,6.0,100.0,1.0,7
17113,347,705,35.52328767123288,7.0,100.0,0.0,9
17114,418,705,33.443835616438356,8.0,93.33333333333333,0.0,19
17128,328,706,26.273972602739725,1.0,100.0,9.0,3
17129,289,706,36.5972602739726,2.0,100.0,6.0,4
17130,364,706,34.441095890410956,3.0,100.0,4.0,9
17131,385,706,29.747945205479454,4.0,100.0,3.0,5
17132,360,706,28.054794520547944,5.0,98.68421052631578,2.0,11
17133,370,706,25.457534246575342,6.0,98.68421052631578,1.0,13
17134,347,706,35.63835616438356,7.0,97.36842105263158,0.0,14
17135,358,706,23.41917808219178,8.0,97.36842105263158,0.0,7
17136,404,706,35.276712328767125,9.0,97.36842105263158,0.0,18
17137,373,706,29.545205479452054,10.0,82.89473684210526,0.0,1
17138,374,706,28.720547945205478,11.0,81.57894736842105,0.0,8
17139,425,706,32.54794520547945,12.0,76.31578947368422,0.0,15
17140,424,706,37.967123287671235,13.0,76.31578947368422,0.0,21
17141,386,706,35.12876712328767,14.0,73.68421052631578,0.0,17
17151,289,707,36.654794520547945,1.0,100.0,9.0,1
17152,364,707,34.4986301369863,2.0,100.0,6.0,8
17153,356,707,39.53150684931507,3.0,100.0,4.0,7
17154,385,707,29.805479452054794,4.0,99.0909090909091,3.0,5
17155,345,707,25.726027397260275,5.0,99.0909090909091,2.0,15
17156,358,707,23.476712328767125,6.0,98.18181818181819,1.0,13
17157,386,707,35.18630136986302,7.0,98.18181818181819,0.0,3
17158,347,707,35.6958904109589,8.0,97.27272727272728,0.0,10
17159,396,707,32.45753424657534,9.0,96.36363636363636,0.0,14
17160,370,707,25.515068493150686,10.0,91.81818181818183,0.0,16
17161,346,707,29.26027397260274,11.0,90.0,0.0,11
17162,382,707,29.791780821917808,12.0,86.36363636363636,0.0,17
17163,405,707,29.515068493150686,13.0,83.63636363636363,0.0,12
17169,386,708,35.24383561643835,1.0,100.0,9.0,3
17170,364,708,34.556164383561644,2.0,100.0,6.0,2
17171,374,708,28.835616438356166,3.0,100.0,4.0,6
17172,346,708,29.317808219178083,4.0,100.0,3.0,11
17173,405,708,29.572602739726026,5.0,98.46153846153847,2.0,10
17174,370,708,25.572602739726026,6.0,98.46153846153847,1.0,17
17175,345,708,25.783561643835615,7.0,95.38461538461539,0.0,14
17176,385,708,29.863013698630137,8.0,95.38461538461539,0.0,7
17188,289,709,35.25479452054795,1.0,100.0,9.0,3
17189,386,709,33.78630136986301,2.0,99.0,6.0,8
17190,397,709,30.523287671232875,3.0,97.0,4.0,6
17191,373,709,28.202739726027396,4.0,96.0,3.0,1
17192,347,709,34.295890410958904,5.0,96.0,2.0,11
17193,305,709,24.12054794520548,6.0,96.0,1.0,15
17194,383,709,33.0,7.0,86.0,0.0,12
17195,346,709,27.86027397260274,8.0,78.0,0.0,16
17196,403,709,37.082191780821915,9.0,70.0,0.0,9
17197,385,709,28.405479452054795,10.0,68.0,0.0,7
17211,373,710,28.24109589041096,1.0,100.0,9.0,2
17212,341,710,30.301369863013697,2.0,100.0,6.0,4
17213,397,710,30.561643835616437,3.0,98.75,4.0,6
17214,289,710,35.293150684931504,4.0,98.75,3.0,3
17215,278,710,20.86027397260274,5.0,98.75,2.0,13
17216,383,710,33.038356164383565,6.0,97.5,1.0,11
17217,360,710,26.75068493150685,7.0,97.5,0.0,5
17218,403,710,37.12054794520548,8.0,95.0,0.0,9
17219,347,710,34.33424657534247,9.0,95.0,0.0,12
17220,394,710,29.432876712328767,10.0,92.5,0.0,16
17221,386,710,33.824657534246576,11.0,80.0,0.0,8
17222,305,710,24.15890410958904,12.0,71.25,0.0,14
17223,346,710,27.898630136986302,13.0,68.75,0.0,18
17229,373,711,28.2986301369863,1.0,100.0,9.0,6
17230,360,711,26.80821917808219,2.0,100.0,6.0,7
17231,356,711,38.227397260273975,3.0,100.0,4.0,3
17232,386,711,33.88219178082192,4.0,100.0,3.0,8
17233,289,711,35.35068493150685,5.0,96.875,2.0,2
17234,364,711,33.1945205479452,6.0,96.875,1.0,1
17235,401,711,27.484931506849314,7.0,96.875,0.0,12
17236,394,711,29.49041095890411,8.0,96.875,0.0,17
17237,397,711,30.61917808219178,9.0,87.5,0.0,4
17238,404,711,34.03013698630137,10.0,87.5,0.0,16
17247,364,712,33.23287671232877,1.0,100.0,9.0,2
17248,289,712,35.38904109589041,2.0,100.0,6.0,6
17249,356,712,38.26575342465753,3.0,100.0,4.0,5
17250,397,712,30.65753424657534,4.0,100.0,3.0,4
17251,386,712,33.92054794520548,5.0,100.0,2.0,9
